L,phi,psi,omega,d,theta,rg,re,R,R2
32,-155.0,128.0,180,3.542480862604527,153.56709944195603,53.81123081292864,107.61732234386464,0.462503782562,0.4625
32,-155.0,129.0,180,3.545862900667696,154.45520036037345,53.89493415398267,107.7825813830446,0.463878487929,0.4638888888888889
32,-155.0,130.0,180,3.5491732988513838,155.3437185064004,53.97689489799992,107.94478477713935,0.465253193296,0.4652777777777778
32,-155.0,131.0,180,3.552413071777376,156.23263751524755,54.05714233564693,108.10430021564957,0.466627898663,0.4666666666666667
32,-155.0,132.0,180,3.5555831968320195,157.1219412215238,54.135700594529375,108.26134215724467,0.468002604031,0.46805555555555556
32,-155.0,133.0,180,3.558684614962254,158.01161365049046,54.212587531699064,108.4159446277152,0.469377309398,0.46944444444444444
32,-155.0,134.0,180,3.561718231436462,158.9016390094948,54.287814394010724,108.5679665829962,0.470752014765,0.4708333333333333
32,-155.0,135.0,180,3.5646849165710512,159.79200167957262,54.36138696883464,108.71712874875504,0.472126720132,0.4722222222222222
32,-155.0,136.0,180,3.5675855064236455,160.68268620721395,54.43330711879845,108.8630730791886,0.4735014255,0.4736111111111111
32,-155.0,137.0,180,3.5704208034537235,161.57367729628163,54.50357530456394,109.00543491710211,0.474876130867,0.475
32,-155.0,138.0,180,3.5731915771514684,162.46495980007606,54.5721929222307,109.14391306818182,0.476250836234,0.47638888888888886
32,-155.0,139.0,180,3.575898564635632,163.35651871353804,54.639164309769946,109.27832663777284,0.477625541601,0.4777777777777778
32,-155.0,140.0,180,3.578542471221055,164.24833916558168,54.70449810064301,109.40864782757254,0.479196672032,0.4791666666666667
32,-155.0,141.0,180,3.5811239709565865,165.14040641155114,54.76820768352099,109.53500633822604,0.4805713774,0.48055555555555557
32,-155.0,142.0,180,3.583643707133986,166.03270582579248,54.83031039820179,109.6576647475621,0.481946044184,0.48194444444444445
32,-155.0,143.0,180,3.5861022927684254,166.9252228943349,54.89082620095089,109.7769707811613,0.483320749551,0.48333333333333334
32,-155.0,144.0,180,3.5885003110511664,167.81794320767386,54.949775680733126,109.89329558353737,0.484695454918,0.4847222222222222
32,-155.0,145.0,180,3.5908383157749117,168.71085245364895,55.00717788149862,110.00696939067787,0.486070160286,0.4861111111111111
32,-155.0,146.0,180,3.593116831732345,169.60393641041048,55.063048465989134,110.11822612318593,0.487444865653,0.4875
32,-155.0,147.0,180,3.5953363550883077,170.49718093946828,55.11739824815788,110.22716692576115,0.48881957102,0.4888888888888889
32,-155.0,148.0,180,3.597497353726031,171.39057197881502,55.17023287884606,110.33374879403827,0.490194276387,0.49027777777777776
32,-155.0,149.0,180,3.5996002675678276,172.28409553611996,55.22155315104058,110.43779874775898,0.491568981755,0.49166666666666664
32,-155.0,150.0,180,3.6016455088705857,173.1777376819845,55.271356142750754,110.53905125974967,0.492943687122,0.4930555555555556
32,-155.0,151.0,180,3.6036334624963966,174.07148454325494,55.319637036661966,110.63720101290629,0.494318392489,0.49444444444444446
32,-155.0,152.0,180,3.605564486158613,174.96532229638612,55.36639095391799,110.73196105566606,0.495693097856,0.49583333333333335
32,-155.0,153.0,180,3.607438910643593,175.85923716084875,55.41161476683142,110.82311572067002,0.497067803224,0.49722222222222223
32,-155.0,154.0,180,3.609257040008357,176.75321539257666,55.455308428083484,110.91055937983293,0.498638933655,0.4986111111111111
32,-155.0,155.0,180,3.6110191517543697,177.64724327744565,55.49747549367546,110.99431365090739,0.500013639022,0.5
32,-155.0,156.0,180,3.6127254969776015,178.5413071247797,55.53812307372978,111.07452162942998,0.501388305806,0.5013888888888889
32,-155.0,157.0,180,3.614376300495008,179.4353932608786,55.57726065396199,111.15141943913781,0.502763011173,0.5027777777777778
32,-155.0,158.0,180,3.6159717609475446,180.32948802255964,55.614898864148316,111.2252924563181,0.504137716541,0.5041666666666667
32,-155.0,159.0,180,3.6175120508797813,181.22357775071,55.65104759513818,111.29642275999797,0.505512421908,0.5055555555555555
32,-155.0,160.0,180,3.6189973167961624,182.11764878384196,55.685714315884674,111.36503863199667,0.506887127275,0.5069444444444444
32,-155.0,161.0,180,3.620427679193935,183.0116874516462,55.718902997792846,111.43127512881233,0.508261832642,0.5083333333333333
32,-155.0,162.0,180,3.6218032325727276,183.90568006853746,55.750613080540646,111.49515092185077,0.50963653801,0.5097222222222222
32,-155.0,163.0,180,3.62312404542072,184.79961292718608,55.78083977544578,111.55656772719495,0.511011243377,0.5111111111111111
32,-155.0,164.0,180,3.624390160177348,185.69347229203024,55.80957474522695,111.61532987485306,0.512385948744,0.5125
32,-155.0,165.0,180,3.625601593172416,186.58724439276315,55.83680717171055,111.6711803759439,0.513760654111,0.5138888888888888
32,-155.0,166.0,180,3.626758334541491,187.48091541778848,55.86252560425262,111.72384796636793,0.515135359479,0.5152777777777777
32,-155.0,167.0,180,3.627860348117392,188.37447150763924,55.88671938726693,111.77309473253068,0.516510064846,0.5166666666666667
32,-155.0,168.0,180,3.6289075712975873,189.26789874835353,55.9093799333297,111.818757098906,0.518081195277,0.5180555555555556
32,-155.0,169.0,180,3.6298999148872566,190.16118316480066,55.930501603106705,111.8607724537893,0.519455900644,0.5194444444444445
32,-155.0,170.0,180,3.6308372629177437,191.05431071395333,55.950081708499404,111.89918703106656,0.520830567428,0.5208333333333334
32,-155.0,171.0,180,3.631719472440107,191.94726727809712,55.96812007035582,111.93414417916652,0.522205272796,0.5222222222222223
32,-155.0,172.0,180,3.632546373293428,192.8400386579739,55.98461788965796,111.96585511505741,0.523579978163,0.5236111111111111
32,-155.0,173.0,180,3.6333177678475153,193.7326105658503,55.999576330234454,111.99455807861585,0.52495468353,0.525
32,-155.0,174.0,180,3.6340334307195707,194.62496861850659,56.012994910959726,112.02047260976168,0.526329388897,0.5263888888888889
32,-155.0,175.0,180,3.634693108464428,195.51709833013885,56.02487035149287,112.04375800883965,0.527704094265,0.5277777777777778
32,-155.0,176.0,180,3.635296519237828,196.40898510516723,56.035195480759015,112.06448231399038,0.529078799632,0.5291666666666667
32,-155.0,177.0,180,3.635843352432268,197.30061423094494,56.04395902095632,112.08260785296712,0.530453504999,0.5305555555555556
32,-155.0,178.0,180,3.6363332682848304,198.19197087035946,56.05114600805472,112.09799542314086,0.531828210366,0.5319444444444444
32,-155.0,179.0,180,3.6367658974564248,199.08304005432012,56.05673852981331,112.11042587657208,0.533202915733,0.5333333333333333
32,-155.0,180.0,180,-3.6371408405818118,160.02619332587548,56.06071714629734,112.11963597408308,0.534577621101,0.5347222222222222
32,-154.0,-180.0,180,-3.6344876474007504,159.23218445194928,56.02826174525405,112.05580069314468,0.0361492723997,0.03611111111111111
32,-154.0,-179.0,180,-3.634810779725037,158.34239273816266,56.03062695525906,112.06113991820536,0.0375239777669,0.0375
32,-154.0,-178.0,180,-3.6350749341160706,157.45294920256222,56.03133058569159,112.06262468521925,0.0388986831341,0.03888888888888889
32,-154.0,-177.0,180,-3.6352795952758203,156.5638696144558,56.03035972556918,112.06021243205477,0.0402733885013,0.04027777777777778
32,-154.0,-176.0,180,-3.6354242152514105,155.67516992247465,56.02770406283055,112.05396267287324,0.0416480938686,0.041666666666666664
32,-154.0,-175.0,180,-3.6355082127997718,154.78686626309002,56.02335516416257,112.04402141610612,0.0430227992358,0.043055555555555555
32,-154.0,-174.0,180,-3.6355309727175475,153.89897496930504,56.017305076145774,112.03059003278642,0.044397504603,0.044444444444444446
32,-154.0,-173.0,180,-3.6354918451352987,153.01151257953128,56.009544983143044,112.0138843689925,0.0457722099703,0.04583333333333333
32,-154.0,-172.0,180,-3.6353901447749446,152.1244958466584,56.00006364421135,111.99409083231184,0.0471469153375,0.04722222222222222
32,-154.0,-171.0,180,-3.635225150169352,151.23794174732652,55.98884630833449,111.97132747219604,0.0485216207047,0.04861111111111111
32,-154.0,-170.0,180,-3.634996102842951,150.3518674914108,55.97587401632909,111.945616429436,0.0500927511358,0.05
32,-154.0,-169.0,180,-3.6347022064521477,149.46629053172725,55.96112350200376,111.91687257063909,0.051467456503,0.05138888888888889
32,-154.0,-168.0,180,-3.6343426258842935,148.5812285739715,55.944567818655145,111.88491054340793,0.0528421618702,0.05277777777777778
32,-154.0,-167.0,180,-3.633916486313896,147.69669958689855,55.92617734461912,111.84946885436189,0.0542168672375,0.05416666666666667
32,-154.0,-166.0,180,-3.633422872214679,146.81272181275668,55.90592136173334,111.81024721263714,0.0555915340219,0.05555555555555555
32,-154.0,-165.0,180,-3.6328608263260684,145.9293137779844,55.88376940677525,111.76695046001258,0.0569662393891,0.05694444444444444
32,-154.0,-164.0,180,-3.632229348572593,145.04649430418354,55.859692716212756,111.71933175305122,0.0583409447563,0.058333333333333334
32,-154.0,-163.0,180,-3.631527394934617,144.1642825193788,55.8336651073047,111.6672278662795,0.0597156501236,0.059722222222222225
32,-154.0,-162.0,180,-3.6307538762687885,143.28269786957694,55.805663296086024,111.61058010209133,0.0610903554908,0.06111111111111111
32,-154.0,-161.0,180,-3.6299076570764717,142.40176013063763,55.775666459283215,111.54943716891847,0.062465060858,0.0625
32,-154.0,-160.0,180,-3.6289875542183867,141.5214894204688,55.74365550408846,111.48393995098407,0.0638397662252,0.06388888888888888
32,-154.0,-159.0,180,-3.6279923355736075,140.64190621156033,55.70961139597287,111.41428925971674,0.0652144715925,0.06527777777777778
32,-154.0,-158.0,180,-3.6269207186409758,139.76303134386905,55.67351362992027,111.34070304859017,0.0665891769597,0.06666666666666667
32,-154.0,-157.0,180,-3.625771369080919,138.88488603807016,55.63533872071778,111.26336957410213,0.0679638823269,0.06805555555555555
32,-154.0,-156.0,180,-3.624542899195591,138.00749190918953,55.59505878125529,111.18240399788019,0.069535012758,0.06944444444444445
32,-154.0,-155.0,180,-3.6232338663451453,137.13087098063144,55.552640944132754,111.09781655080188,0.0709097181252,0.07083333333333333
32,-154.0,-154.0,180,-3.6218427712978882,136.2550456986187,55.50804737201098,111.0094975622937,0.0722844234924,0.07222222222222222
32,-154.0,-153.0,180,-3.620368056511992,135.38003894706014,55.461235743151676,110.91722130490463,0.0736591288597,0.07361111111111111
32,-154.0,-152.0,180,-3.61880810434628,134.50587406286357,55.4121607415858,110.82066985287246,0.0750337956441,0.075
32,-154.0,-151.0,180,-3.617161235197632,133.63257485170993,55.36077560552733,110.71947230705585,0.0764085010113,0.0763888888888889
32,-154.0,-150.0,180,-3.61542570556234,132.76016560430872,55.30703388784621,110.61325331045208,0.0777832063785,0.07777777777777778
32,-154.0,-149.0,180,-3.613599706018752,131.8886711131509,55.25089114580859,110.50168346528447,0.0791579117458,0.07916666666666666
32,-154.0,-148.0,180,-3.6116813591283807,131.01811668978056,55.192305867131374,110.38452255122415,0.080532617113,0.08055555555555556
32,-154.0,-147.0,180,-3.6096687172526036,130.14852818260354,55.13124006405613,110.26164914484745,0.0819073224802,0.08194444444444444
32,-154.0,-146.0,180,-3.607559760281969,129.2799319952547,55.06765876707646,110.13307073520733,0.0832820278474,0.08333333333333333
32,-154.0,-145.0,180,-3.605352393275017,128.41235510554407,55.00152906892153,109.99891272384194,0.0846567332147,0.08472222222222223
32,-154.0,-144.0,180,-3.603044444003459,127.54582508500393,54.93281839683454,109.85938720290392,0.0860314385819,0.08611111111111111
32,-154.0,-143.0,180,-3.6006336604004376,126.68037011906017,54.86149252279666,109.7147463586895,0.0874061439491,0.0875
32,-154.0,-142.0,180,-3.5981177079085174,125.81601902784966,54.78751354820194,109.56522744507193,0.0889772743802,0.08888888888888889
32,-154.0,-141.0,180,-3.59549416672394,124.95280128770936,54.71083827317421,109.41099840861484,0.0903519797474,0.09027777777777778
32,-154.0,-140.0,180,-3.5927605289336277,124.09074705336013,54.63141711764408,109.2521123105103,0.0917266851146,0.09166666666666666
32,-154.0,-139.0,180,-3.589914195541292,123.22988718081258,54.549193870899764,109.08847889124057,0.0931013904819,0.09305555555555556
32,-154.0,-138.0,180,-3.5869524733789375,122.37025325101982,54.464106329134125,108.91985752774413,0.0944760572663,0.09444444444444444
32,-154.0,-137.0,180,-3.5838725719000006,121.51187759430508,54.37608759637585,108.74587359191297,0.0958507626335,0.09583333333333334
32,-154.0,-136.0,180,-3.5806715998502456,120.65479331559148,54.28506828214475,108.56605650162518,0.0972254680008,0.09722222222222222
32,-154.0,-135.0,180,-3.5773465618124995,119.79903432046338,54.19097856837656,108.37989321993487,0.098600173368,0.09861111111111111
32,-154.0,-134.0,180,-3.573894354621271,118.9446353420878,54.093750297665615,108.18688985059362,0.0999748787352,0.1
32,-154.0,-133.0,180,-3.57031176364319,118.09163196902767,53.99331911469217,107.98663208130316,0.101349584102,0.10138888888888889
32,-154.0,-132.0,180,-3.56659545891927,117.24006067397627,53.889624922041115,107.77883360503394,0.10272428947,0.10277777777777777
32,-154.0,-131.0,180,-3.5627419911648492,116.38995884344625,53.78261235430754,107.56336709268108,0.104098994837,0.10416666666666667
32,-154.0,-130.0,180,-3.558747787623183,115.54136480844528,53.67222952816922,107.34026975351755,0.105473700204,0.10555555555555556
32,-154.0,-129.0,180,-3.554609147768571,114.69431787617187,53.55842656642654,107.10972464164624,0.106848405571,0.10694444444444444
32,-154.0,-128.0,180,-3.5503222388550064,113.84885836276555,53.4411531563721,106.8720178228044,0.108419536002,0.10833333333333334
32,-154.0,-127.0,180,-3.545883091306349,113.00502762714676,53.32035561424111,106.62747836592226,0.10979424137,0.10972222222222222
32,-154.0,-126.0,180,-3.5412875939441077,112.16286810598113,53.19597473740644,106.37640935075261,0.111168946737,0.1111111111111111
32,-154.0,-125.0,180,-3.5365314890490502,111.32242334980599,53.067943689188894,106.11902079415533,0.112543652104,0.1125
32,-154.0,-124.0,180,-3.5316103672529855,110.48373806035417,52.93618672450542,105.85537262681,0.113918318889,0.11388888888888889
32,-154.0,-123.0,180,-3.5265196622572317,109.64685812911398,52.80061928265325,105.58533876311448,0.115293024256,0.11527777777777778
32,-154.0,-122.0,180,-3.521254645374536,108.81183067716226,52.661148981362885,105.30859677062976,0.116667729623,0.11666666666666667
32,-154.0,-121.0,180,-3.51581041989147,107.97870409630946,52.51767727435989,105.0246440174902,0.11804243499,0.11805555555555555
32,-154.0,-120.0,180,-3.5101819152486233,107.14752809159442,52.37010264360863,104.73284225887217,0.119417140357,0.11944444444444445
32,-154.0,-119.0,180,-3.504363881036352,106.31835372516838,52.21832302024442,104.43247980881443,0.120791845725,0.12083333333333333
32,-154.0,-118.0,180,-3.4983508808042263,105.49123346160619,52.06223909931523,104.12284738531902,0.122166551092,0.12222222222222222
32,-154.0,-117.0,180,-3.492137285682895,104.66622121468365,51.90175652474952,103.80331412428988,0.123541256459,0.12361111111111112
32,-154.0,-116.0,180,-3.485717267817653,103.843372395659,51.73678729863241,103.47339450493409,0.124915961826,0.125
32,-154.0,-115.0,180,-3.4790847936136893,103.02274396309674,51.567250281150706,103.13279612894688,0.126290667194,0.12638888888888888
32,-154.0,-114.0,180,-3.4722336167938086,102.20439447427022,51.393070185929815,102.78144253864356,0.127861797625,0.12777777777777777
32,-154.0,-113.0,180,-3.4651572712703063,101.3883841381793,51.214175706927335,102.4194654159906,0.129236502992,0.12916666666666668
32,-154.0,-112.0,180,-3.4578490638336654,100.57477487021865,51.030496820661774,102.04716967351966,0.130611208359,0.13055555555555556
32,-154.0,-111.0,180,-3.450302066661959,99.76363034852858,50.841961086774134,101.6649724229357,0.131985913726,0.13194444444444445
32,-154.0,-110.0,180,-3.442509109656099,98.9550160720616,50.648490814644454,101.27332689026272,0.133360580511,0.13333333333333333
32,-154.0,-109.0,180,-3.434462772607534,98.14899942039202,50.449999587963795,100.87263794571498,0.134735285878,0.13472222222222222
32,-154.0,-108.0,180,-3.426155377206636,97.3456497152969,50.246390664366366,100.46318311432208,0.136109991245,0.1361111111111111
32,-154.0,-107.0,180,-3.4175789789018856,96.54503828413021,50.03755553839672,100.04504634625478,0.137484696612,0.1375
32,-154.0,-106.0,180,-3.4087253586219,95.747238525011,49.82337452196058,99.61807618568007,0.13885940198,0.1388888888888889
32,-154.0,-105.0,180,-3.3995860143747447,94.95232597383962,49.60371812538461,99.18187120692495,0.140234107347,0.14027777777777778
32,-154.0,-104.0,180,-3.3901521527413454,94.16037837315427,49.378449590105,98.7357960158296,0.141608812714,0.14166666666666666
32,-154.0,-103.0,180,-3.3804146802827137,93.37147574283082,49.14742872485291,98.27902667513324,0.142983518081,0.14305555555555555
32,-154.0,-102.0,180,-3.370364194883683,92.58570045262604,48.91051509761747,97.81061763972882,0.144358223449,0.14444444444444443
32,-154.0,-101.0,180,-3.3599909770592715,91.80313729655444,48.6675721899701,97.32958518120202,0.145732928816,0.14583333333333334
32,-154.0,-100.0,180,-3.3492849812535255,91.02387356908237,48.41847020390091,96.83499490693343,0.147304059247,0.14722222222222223
32,-154.0,-99.0,180,-3.338235827164722,90.24799914311352,48.16308866415637,96.32604505641326,0.148678764614,0.1486111111111111
32,-154.0,-98.0,180,-3.3268327911353537,89.47560654972901,47.901317213853346,95.80213394808345,0.150053469981,0.15
32,-154.0,-97.0,180,-3.315064797650124,88.70679105963526,47.63305520674257,95.26290549721541,0.151428175349,0.15138888888888888
32,-154.0,-96.0,180,-3.3029204109905854,87.94165076625842,47.35821080524545,94.70826849182667,0.152802842133,0.1527777777777778
32,-154.0,-95.0,180,-3.2903878271007527,87.18028667041177,47.0766979402887,94.13838522755366,0.1541775475,0.15416666666666667
32,-154.0,-94.0,180,-3.2774548657244265,86.42280276644493,46.78843295422051,93.55363327567348,0.155552252867,0.15555555555555556
32,-154.0,-93.0,180,-3.2641089628816142,85.66930612976839,46.49333141664147,92.95454508919312,0.156926958235,0.15694444444444444
32,-154.0,-92.0,180,-3.2503371637589042,84.9199070056267,46.1913036239228,92.34172958905356,0.158301663602,0.15833333333333333
32,-154.0,-91.0,180,-3.236126116096494,84.17471889897243,45.88225255876109,91.715788190387,0.159676368969,0.1597222222222222
32,-154.0,-90.0,180,-3.2214620641630156,83.43385866527188,45.56607025249173,91.07722947445362,0.161051074336,0.16111111111111112
32,-154.0,-89.0,180,-3.2063308434184514,82.69744660204631,45.242637073901484,90.42639492420587,0.162425779704,0.1625
32,-154.0,-88.0,180,-3.190717875975031,81.96560654092686,44.911822006600346,89.7634030934405,0.163800485071,0.1638888888888889
32,-154.0,-87.0,180,-3.17460816697631,81.23846593997055,44.57348284310743,89.0881121518041,0.165175190438,0.16527777777777777
32,-154.0,-86.0,180,-3.1579863020254733,80.51615597595355,44.22746900749113,88.4001120297025,0.166746320869,0.16666666666666666
32,-154.0,-85.0,180,-3.1408364458053186,79.79881163632245,43.873624540533804,87.69873806067471,0.168121026236,0.16805555555555557
32,-154.0,-84.0,180,-3.1231423420444506,79.08657181044673,43.51179169964727,86.98311069949243,0.169495731603,0.16944444444444445
32,-154.0,-83.0,180,-3.1048873149965783,78.37957937977556,43.14181512696394,86.25219131991557,0.170870436971,0.17083333333333334
32,-154.0,-82.0,180,-3.0860542726128632,77.6779813064588,42.7635452130787,85.50485295005198,0.172245103755,0.17222222222222222
32,-154.0,-81.0,180,-3.066625711600454,76.98192871994544,42.37684198255637,84.73995506280049,0.173619809122,0.1736111111111111
32,-154.0,-80.0,180,-3.0465837245740257,76.29157700102387,41.98157774346586,83.95641950745997,0.17499451449,0.175
32,-154.0,-79.0,180,-3.0259100095207514,75.60708586271572,41.577638655543524,83.15329768166092,0.176369219857,0.1763888888888889
32,-154.0,-78.0,180,-3.00458588181287,74.92861942738031,41.16492626082103,82.3298262736574,0.177743925224,0.17777777777777778
32,-154.0,-77.0,180,-2.9825922890155,74.25634629932817,40.74335678932674,81.48546647991908,0.179118630591,0.17916666666666667
32,-154.0,-76.0,180,-2.959909828750413,73.59043963218134,40.31286052906999,80.61992557300334,0.180493335959,0.18055555555555555
32,-154.0,-75.0,180,-2.9365187698888713,72.93107719015498,39.87338056003594,79.73315926823423,0.181868041326,0.18194444444444444
32,-154.0,-74.0,180,-2.9123990773580073,72.27844140236931,39.42486978428376,78.8253563358331,0.183242746693,0.18333333333333332
32,-154.0,-73.0,180,-2.8875304408553295,71.63271940923292,38.96728933971013,77.89690998932316,0.18461745206,0.18472222222222223
32,-154.0,-72.0,180,-2.861892307774221,70.99410309986959,38.50060556653003,76.94837478199113,0.186188582491,0.18611111111111112
32,-154.0,-71.0,180,-2.8354639206494836,70.36278913949211,38.02478774659493,75.9804181804729,0.187563287858,0.1875
32,-154.0,-70.0,180,-2.808224359435408,69.73897898555465,37.53980613899504,74.9937659232846,0.188937993226,0.18888888888888888
32,-154.0,-69.0,180,-2.7801525889291296,69.12287889144783,37.04563104252714,73.98915265300643,0.190312698593,0.19027777777777777
32,-154.0,-68.0,180,-2.7512275116483695,68.51469989643097,36.5422306369548,72.967268960377,0.191687365377,0.19166666666666668
32,-154.0,-67.0,180,-2.7214280264645727,67.91465780043335,36.02957208987269,71.92872400195331,0.193062070745,0.19305555555555556
32,-154.0,-66.0,180,-2.690733093279165,67.3229731222926,35.507621897616936,70.87401167636429,0.194436776112,0.19444444444444445
32,-154.0,-65.0,180,-2.65912180401138,66.73987103994477,34.97634581976224,69.80348819860149,0.195811481479,0.19583333333333333
32,-154.0,-64.0,180,-2.6265734601402304,66.16558131103051,34.435711047868644,68.71736175394132,0.197186186846,0.19722222222222222
32,-154.0,-63.0,180,-2.5930676570097133,65.6003381723433,33.88568828138106,67.61569301347623,0.198560892213,0.1986111111111111
32,-154.0,-62.0,180,-2.558584375064782,65.04438021651497,33.32625381870505,66.4984030361148,0.199935597581,0.2
32,-154.0,-61.0,180,-2.5231040781349052,64.49795024431937,32.75739052788884,65.36528950411302,0.201310302948,0.2013888888888889
32,-154.0,-60.0,180,-2.4866078188217484,63.96129509097208,32.179092106404774,64.21605210108717,0.202685008315,0.20277777777777778
32,-154.0,-59.0,180,-2.44907735097684,63.434665424822754,31.59136412858468,63.05031738311828,0.204059713682,0.20416666666666666
32,-154.0,-58.0,180,-2.410495249173683,62.91831551687097,30.99422559377078,61.867668369042285,0.205630844113,0.20555555555555555
32,-154.0,-57.0,180,-2.370845034986195,62.412502979597875,30.387711500324002,60.6676743792037,0.207005549481,0.20694444444444443
32,-154.0,-56.0,180,-2.3301113097814903,61.91748847368859,29.771873429888238,59.44991739158826,0.208380254848,0.20833333333333334
32,-154.0,-55.0,180,-2.288279893619986,61.43353538133407,29.14678222111748,58.214018612878995,0.209754960215,0.20972222222222223
32,-154.0,-54.0,180,-2.2453379697300173,60.96090944494222,28.51252649413922,56.95965897581447,0.211129627,0.2111111111111111
32,-154.0,-53.0,180,-2.2012742338883178,60.499878370263424,27.869215115607055,55.68659605836136,0.212504332367,0.2125
32,-154.0,-52.0,180,-2.156079047892971,60.05071139314483,27.216977029358468,54.394679934927744,0.213879037734,0.21388888888888888
32,-154.0,-51.0,180,-2.109744596163415,59.61367880937249,26.555960851712772,53.08385831109424,0.215253743101,0.2152777777777778
32,-154.0,-50.0,180,-2.0622650443447585,59.18905146734087,25.886335776051414,51.754182805832656,0.216628448468,0.21666666666666667
32,-154.0,-49.0,180,-2.0136366986336194,58.77710022361102,25.20829054948422,50.405810894011736,0.218003153836,0.21805555555555556
32,-154.0,-48.0,180,-1.9638581643829778,58.378095361771585,24.522034163574546,49.039003405041115,0.219377859203,0.21944444444444444
32,-154.0,-47.0,180,-1.9129305023877676,57.99230597540896,23.82779573616111,47.654120664650755,0.22075256457,0.22083333333333333
32,-154.0,-46.0,180,-1.8608573811049607,57.619999316420284,23.12582348369715,46.25161672002744,0.222127269937,0.2222222222222222
32,-154.0,-45.0,180,-1.8076452229265243,57.26144011035433,22.416386301485606,44.832033523264016,0.223501975305,0.22361111111111112
32,-154.0,-44.0,180,-1.7533033425053743,56.91688984094981,21.699773245890825,43.39599304749803,0.225073105736,0.225
32,-154.0,-43.0,180,-1.6978440750386095,56.586606006540265,20.976294376662437,41.944192830278475,0.226447811103,0.2263888888888889
32,-154.0,-42.0,180,-1.641282892343895,56.27084135151069,20.246280832785423,40.47739680702677,0.22782251647,0.22777777777777777
32,-154.0,-41.0,180,-1.583638504529182,55.96984307651071,19.510087004478475,38.99643234997341,0.229197221837,0.22916666666666666
32,-154.0,-40.0,180,-1.5249329450577864,55.68385203164717,18.768091612760927,37.502187258922454,0.230571888622,0.23055555555555557
32,-154.0,-39.0,180,-1.4651916370545317,55.4131018973814,18.020701132957562,35.99560895454844,0.231946593989,0.23194444444444445
32,-154.0,-38.0,180,-1.4044434387882294,55.15781835833476,17.268350561015108,34.47770269393496,0.233321299356,0.23333333333333334
32,-154.0,-37.0,180,-1.3427206664035334,54.918218275649494,16.51150986465839,32.94953968757378,0.234696004723,0.23472222222222222
32,-154.0,-36.0,180,-1.2800590921633916,54.69450886394447,15.750687623760761,31.41226095783716,0.236070710091,0.2361111111111111
32,-154.0,-35.0,180,-1.216497916701656,54.48688687923937,14.986439542428293,29.86709054824871,0.237445415458,0.2375
32,-154.0,-34.0,180,-1.152079714073109,54.29553782448276,14.219376875696971,28.31535288469708,0.238820120825,0.2388888888888889
32,-154.0,-33.0,180,-1.0868503487219343,54.12063517949938,13.450180725761248,26.758498366678683,0.240194826192,0.24027777777777778
32,-154.0,-32.0,180,-1.0208588638651674,53.962339662255665,12.67961965889068,25.198137568163517,0.24156953156,0.24166666666666667
32,-154.0,-31.0,180,-0.95415734119825,53.820798528332624,11.908574131496527,23.636089678366055,0.242944236927,0.24305555555555555
32,-154.0,-30.0,180,-0.8868007322676306,53.69614491537076,11.13807322731163,22.074454514876972,0.244515367358,0.24444444444444444
32,-154.0,-29.0,180,-0.8188466623108455,53.588497239022885,10.369344196648735,20.515712846894598,0.245890072725,0.24583333333333332
32,-154.0,-28.0,180,-0.7503552078268305,53.497958646606094,9.603887272781058,18.962875002905104,0.247264778092,0.24722222222222223
32,-154.0,-27.0,180,-0.6813886495969069,53.42461653419346,8.843585527022219,17.41970300928566,0.24863948346,0.24861111111111112
32,-154.0,-26.0,180,-0.6120112033176041,53.36854213232399,8.090871459264292,15.891051213127048,0.250014150244,0.25
32,-154.0,-25.0,180,-0.5422887304181688,53.32979016485656,7.348987029897381,14.383402164218635,0.251388855611,0.2513888888888889
32,-154.0,-24.0,180,-0.47228843200638265,53.30839858474739,6.622393303353378,12.905728481618201,0.252763560978,0.25277777777777777
32,-154.0,-23.0,180,-0.40207852920530235,53.30438838971154,5.91742729194511,11.470908373009035,0.254138266346,0.25416666666666665
32,-154.0,-22.0,180,-0.3317279334012865,53.31776351985203,5.243368469732288,10.09808472970397,0.255512971713,0.25555555555555554
32,-154.0,-21.0,180,-0.2613059101121679,53.34851083842091,4.614125256127939,8.816542786371413,0.25688767708,0.2569444444444444
32,-154.0,-20.0,180,-0.19088174029843138,53.396600195928414,4.050709672178308,7.671655772160546,0.258262382447,0.25833333333333336
32,-154.0,-19.0,180,-0.12052438297587965,53.461984576874066,3.5840231363750625,6.731966024857916,0.259637087815,0.25972222222222224
32,-154.0,-18.0,180,-0.05030214294534599,53.544600327434544,3.2552331332032454,6.090412395437117,0.261011793182,0.2611111111111111
32,-154.0,-17.0,180,0.01971765266538138,53.644367461546786,3.1072763452316914,5.842013014744533,0.262386498549,0.2625
32,-154.0,-16.0,180,0.08946896554541435,53.761190041975546,3.164106681555552,6.030589293992615,0.26395762898,0.2638888888888889
32,-154.0,-15.0,180,0.1588873417883605,53.89495663217459,3.4137677406099103,6.613454170735054,0.265332334347,0.2652777777777778
32,-154.0,-14.0,180,0.22791018899984986,54.04554081405107,3.816748818736666,7.49360248980503,0.266707039715,0.26666666666666666
32,-154.0,-13.0,180,0.29647703236777045,54.21280176614126,4.3285381022807865,8.574426179973855,0.268081745082,0.26805555555555555
32,-154.0,-12.0,180,0.3645297475421861,54.39658489619823,4.913349363615922,9.784211459812136,0.269456411866,0.26944444444444443
