L,phi,psi,omega,d,theta,rg,re,R
10,-180.0,108.0,180,3.4953903475,116.249328584,226.440286021,30.0456238539,0.399842836799
10,-180.0,109.0,180,3.50124092386,117.105948445,227.733476953,30.1351654466,0.40141396723
10,-180.0,110.0,180,3.50694157087,117.963982478,229.003383819,30.2229830281,0.402788672598
10,-180.0,111.0,180,3.5124960154,118.823394427,230.250085656,30.3090554828,0.404163377965
10,-180.0,112.0,180,3.51790786134,119.684148937,231.473650474,30.3933616822,0.405538083332
10,-180.0,113.0,180,3.52318059366,120.54621152,232.67414491,30.4758816907,0.406912788699
10,-180.0,114.0,180,3.5283175823,121.409548525,233.851630963,30.556597024,0.408287494066
10,-180.0,115.0,180,3.533322086,122.274127116,235.006170288,30.6354910564,0.409662199434
10,-180.0,116.0,180,3.53819725591,123.139915239,236.137824771,30.7125497926,0.411036904801
10,-180.0,117.0,180,3.54294613914,124.0068816,237.246664792,30.787762403,0.412411571585
10,-180.0,118.0,180,3.54757168211,124.874995639,238.332764535,30.8611212246,0.413786276953
10,-180.0,119.0,180,3.55207673388,125.744227505,239.396206354,30.9326223804,0.41516098232
10,-180.0,120.0,180,3.55646404925,126.614548032,240.43708622,31.0022659231,0.416535687687
10,-180.0,121.0,180,3.56073629183,127.485928719,241.455506139,31.070055844,0.417910393054
10,-180.0,122.0,180,3.56489603695,128.358341706,242.451585976,31.1360005014,0.419285098421
10,-180.0,123.0,180,3.56894577451,129.231759752,243.425455833,31.2001123089,0.420856228853
10,-180.0,124.0,180,3.57288791166,130.106156217,244.377262185,31.2624080148,0.42223093422
10,-180.0,125.0,180,3.57672477544,130.98150504,245.307164937,31.3229083109,0.423605639587
10,-180.0,126.0,180,3.5804586153,131.85778072,246.215339815,31.3816379557,0.424980344954
10,-180.0,127.0,180,3.58409160552,132.734958297,247.101974508,31.4386252473,0.426355050321
10,-180.0,128.0,180,3.58762584755,133.613013337,247.967274481,31.4939021766,0.427729755689
10,-180.0,129.0,180,3.59106337225,134.491921908,248.811455177,31.5475037671,0.429104461056
10,-180.0,130.0,180,3.59440614206,135.371660569,249.634746796,31.5994678819,0.430479166423
10,-180.0,131.0,180,3.5976560531,136.252206353,250.437389218,31.649834849,0.431853833208
10,-180.0,132.0,180,3.60081493711,137.133536746,251.219633544,31.6986471162,0.433228538575
10,-180.0,133.0,180,3.60388456346,138.015629678,251.981739283,31.745948762,0.434603243942
10,-180.0,134.0,180,3.60686664096,138.898463502,252.723972353,31.7917850217,0.435977949309
10,-180.0,135.0,180,3.60976281961,139.782016984,253.446604788,31.8362020256,0.437352654676
10,-180.0,136.0,180,3.61257469238,140.666269286,254.149912051,31.8792462575,0.438727360044
10,-180.0,137.0,180,3.61530379681,141.551199954,254.834171911,31.9209640967,0.440298490475
10,-180.0,138.0,180,3.6179516166,142.436788905,255.499662124,31.961401528,0.441673195842
10,-180.0,139.0,180,3.62051958313,143.323016409,256.146659521,32.0006036602,0.443047901209
10,-180.0,140.0,180,3.62300907692,144.209863085,256.775436915,32.0386143679,0.444422606576
10,-180.0,141.0,180,3.62542142905,145.097309881,257.386262603,32.0754759504,0.445797311944
10,-180.0,142.0,180,3.62775792248,145.985338065,257.979399316,32.1112288705,0.447172017311
10,-180.0,143.0,180,3.63001979333,146.873929215,258.555101152,32.1459113792,0.448546722678
10,-180.0,144.0,180,3.63220823217,147.763065204,259.113613213,32.1795593381,0.449921428045
10,-180.0,145.0,180,3.63432438516,148.652728194,259.655171099,32.2122060065,0.45129609483
10,-180.0,146.0,180,3.63636935519,149.542900619,260.179998906,32.2438818679,0.452670800197
10,-180.0,147.0,180,3.63834420302,150.43356518,260.688307923,32.2746144618,0.454045505564
10,-180.0,148.0,180,3.64024994827,151.324704832,261.180297388,32.3044283408,0.455420210931
10,-180.0,149.0,180,3.64208757044,152.216302776,261.656153046,32.3333449967,0.456794916299
10,-180.0,150.0,180,3.64385800987,153.108342446,262.116047093,32.3613828633,0.458169621666
10,-180.0,151.0,180,3.64556216867,154.000807502,262.56013712,32.3885572854,0.459740752097
10,-180.0,152.0,180,3.64720091158,154.893681822,262.988566921,32.4148806196,0.461115457464
10,-180.0,153.0,180,3.64877506677,155.786949489,263.401466398,32.4403623147,0.462490162831
10,-180.0,154.0,180,3.65028542673,156.680594786,263.798951262,32.4650089369,0.463864868199
10,-180.0,155.0,180,3.65173274893,157.574602185,264.181124683,32.4888245219,0.465239573566
10,-180.0,156.0,180,3.65311775661,158.468956339,264.548075208,32.5118104225,0.466614278933
10,-180.0,157.0,180,3.65444113944,159.363642076,264.899880561,32.5339657884,0.4679889843
10,-180.0,158.0,180,3.65570355419,160.258644385,265.236605375,32.5552875558,0.469363689668
10,-180.0,159.0,180,3.65690562533,161.153948416,265.558303681,32.5757707537,0.470738356452
10,-180.0,160.0,180,3.65804794565,162.049539466,265.86501868,32.5954086173,0.472113061819
10,-180.0,161.0,180,3.65913107681,162.945402972,266.156784458,32.6141929789,0.473487767186
10,-180.0,162.0,180,3.66015554982,163.841524508,266.433626101,32.6321143411,0.474862472554
10,-180.0,163.0,180,3.66112186562,164.737889772,266.695560811,32.6491621299,0.476237177921
10,-180.0,164.0,180,3.66203049548,165.634484581,266.942599221,32.6653250198,0.477611883288
10,-180.0,165.0,180,3.66288188148,166.531294865,267.174745305,32.6805909892,0.479183013719
10,-180.0,166.0,180,3.66367643688,167.428306657,267.39199793,32.6949476266,0.480557719086
10,-180.0,167.0,180,3.66441454654,168.325506091,267.594352073,32.7083823812,0.481932424454
10,-180.0,168.0,180,3.66509656727,169.222879388,267.781798801,32.7208826482,0.483307129821
10,-180.0,169.0,180,3.66572282815,170.120412855,267.954326668,32.7324360366,0.484681835188
10,-180.0,170.0,180,3.66629363082,171.018092876,268.111921924,32.7430304709,0.486056540555
10,-180.0,171.0,180,3.66680924978,171.915905905,268.25456993,32.7526544218,0.487431245923
10,-180.0,172.0,180,3.66726993265,172.813838461,268.382255085,32.7612969934,0.48880595129
10,-180.0,173.0,180,3.66767590037,173.711877119,268.494962193,32.7689481206,0.490180618074
10,-180.0,174.0,180,3.6680273474,174.610008506,268.592676312,32.7755986111,0.491555323441
10,-180.0,175.0,180,3.66832444194,175.508219292,268.675383451,32.7812403032,0.492930028809
10,-180.0,176.0,180,3.66856732604,176.406496187,268.743071192,32.7858661278,0.494304734176
10,-180.0,177.0,180,3.66875611575,177.30482593,268.795728845,32.7894702054,0.495679439543
10,-180.0,178.0,180,3.66889090122,178.203195289,268.833347805,32.7920479004,0.49705414491
10,-180.0,179.0,180,3.66897174678,179.101591046,268.855921768,32.7935958692,0.498625275341
10,-180.0,180.0,180,-3.66899869102,180.0,268.863446862,32.794112085,0.499999980709
10,-179.0,-180.0,180,-3.66894867614,179.198749828,268.857452696,32.7936823327,0.00137524552651
10,-179.0,-179.0,180,-3.66893893604,178.300359007,268.850973098,32.7931095052,0.00274995089373
10,-179.0,-178.0,180,-3.66887527258,177.401993158,268.829451666,32.7915078367,0.00412465626096
10,-179.0,-177.0,180,-3.66875763128,176.503665495,268.792895579,32.7888811199,0.00549932304538
10,-179.0,-176.0,180,-3.66858593186,175.605389253,268.741314208,32.7852344108,0.00687402841261
10,-179.0,-175.0,180,-3.66836006816,174.707177687,268.674718733,32.7805739604,0.00824873377984
10,-179.0,-174.0,180,-3.66807990805,173.809044087,268.59312226,32.7749071991,0.00962343914706
10,-179.0,-173.0,180,-3.66774529327,172.911001776,268.496538712,32.7682425588,0.0111945695781
10,-179.0,-172.0,180,-3.66735603934,172.013064126,268.384983296,32.7605894964,0.0125692749454
10,-179.0,-171.0,180,-3.66691193532,171.115244554,268.258471138,32.7519582749,0.0139439803126
10,-179.0,-170.0,180,-3.66641274366,170.217556538,268.117017226,32.742359903,0.0153186856798
10,-179.0,-169.0,180,-3.66585819996,169.320013615,267.960635961,32.731806004,0.016693391047
10,-179.0,-168.0,180,-3.66524801273,168.422629396,267.789339948,32.7203086396,0.0180680964143
10,-179.0,-167.0,180,-3.6645818631,167.525417565,267.603139495,32.7078801259,0.0194428017815
10,-179.0,-166.0,180,-3.66385940457,166.628391892,267.402042389,32.6945329781,0.0208175071487
10,-179.0,-165.0,180,-3.66308026261,165.731566234,267.186052105,32.680279563,0.0221922125159
10,-179.0,-164.0,180,-3.66224403438,164.834954549,266.955167973,32.6651320307,0.0235669178832
10,-179.0,-163.0,180,-3.66135028829,163.938570895,266.70938381,32.6491021086,0.0249415846676
10,-179.0,-162.0,180,-3.66039856368,163.042429443,266.448687185,32.6322008228,0.0263162900348
10,-179.0,-161.0,180,-3.65938837028,162.146544483,266.17305878,32.6144383615,0.027690995402
10,-179.0,-160.0,180,-3.65831918783,161.250930429,265.882470611,32.5958237929,0.0290657007693
10,-179.0,-159.0,180,-3.65719046557,160.355601828,265.576886802,32.5763649026,0.0306368312003
10,-179.0,-158.0,180,-3.65600162168,159.460573368,265.25626108,32.5560679662,0.0320115365676
10,-179.0,-157.0,180,-3.65475204278,158.565859886,264.920537763,32.5349375592,0.0333862419348
10,-179.0,-156.0,180,-3.65344108331,157.671476374,264.569648474,32.5129762206,0.034760947302
10,-179.0,-155.0,180,-3.65206806494,156.777437987,264.203514298,32.4901844464,0.0361356526692
10,-179.0,-154.0,180,-3.6506322759,155.883760055,263.822043774,32.4665604414,0.0375103580365
10,-179.0,-153.0,180,-3.64913297031,154.990458086,263.425131862,32.4420998221,0.0388850634037
10,-179.0,-152.0,180,-3.64756936746,154.097547777,263.0126606,32.4167956711,0.0402597687709
10,-179.0,-151.0,180,-3.64594065103,153.205045024,262.584498254,32.3906382573,0.0416344741382
10,-179.0,-150.0,180,-3.64424596837,152.312965926,262.140499615,32.363615015,0.0430091795054
10,-179.0,-149.0,180,-3.64248442958,151.421326802,261.680505077,32.3357104158,0.0443838462898
10,-179.0,-148.0,180,-3.6406551067,150.530144193,261.204341535,32.3069059435,0.045758551657
10,-179.0,-147.0,180,-3.63875703279,149.639434872,260.711822385,32.2771801032,0.0471332570243
10,-179.0,-146.0,180,-3.63678920097,148.74921586,260.20274814,32.2465084365,0.0485079623915
10,-179.0,-145.0,180,-3.63475056345,147.859504428,259.676905987,32.2148634694,0.0500790928226
10,-179.0,-144.0,180,-3.63264003045,146.970318113,259.134071989,32.1822149904,0.0514537981898
10,-179.0,-143.0,180,-3.63045646914,146.081674724,258.574010425,32.1485300124,0.052828503557
10,-179.0,-142.0,180,-3.62819870255,145.193592359,257.996477107,32.1137731143,0.0542032089242
10,-179.0,-141.0,180,-3.6258655083,144.306089406,257.401216985,32.0779063938,0.0555779142915
10,-179.0,-140.0,180,-3.62345561744,143.419184566,256.787967714,32.0408899481,0.0569526196587
10,-179.0,-139.0,180,-3.62096771316,142.532896855,256.156462539,32.0026820887,0.0583273250259
10,-179.0,-138.0,180,-3.61840042942,141.64724562,255.506428202,31.9632395115,0.0597020303931
10,-179.0,-137.0,180,-3.61575234958,140.762250553,254.837588867,31.9225178255,0.0610767357604
10,-179.0,-136.0,180,-3.61302200496,139.877931699,254.149667529,31.8804717907,0.0624514411276
10,-179.0,-135.0,180,-3.61020787329,138.994309473,253.442386531,31.837055688,0.063826107912
10,-179.0,-134.0,180,-3.60730837719,138.111404672,252.715470521,31.7922238264,0.0652008132792
10,-179.0,-133.0,180,-3.60432188248,137.229238487,251.96864893,31.745930918,0.0665755186465
10,-179.0,-132.0,180,-3.60124669654,136.347832521,251.201654289,31.6981323557,0.0679502240137
10,-179.0,-131.0,180,-3.59808106648,135.467208798,250.414227965,31.6487848828,0.0695213544448
10,-179.0,-130.0,180,-3.59482317731,134.587389784,249.606117535,31.5978467,0.070896059812
10,-179.0,-129.0,180,-3.59147115005,133.708398399,248.777082282,31.545278179,0.0722707651792
10,-179.0,-128.0,180,-3.58802303972,132.830258032,247.926891691,31.4910420445,0.0736454705464
10,-179.0,-127.0,180,-3.58447683328,131.952992562,247.05532616,31.4351037591,0.0750201759137
10,-179.0,-126.0,180,-3.58083044745,131.076626369,246.162181878,31.3774319263,0.0763948812809
10,-179.0,-125.0,180,-3.57708172651,130.201184357,245.247265407,31.3179984911,0.0777695866481
10,-179.0,-124.0,180,-3.57322843994,129.326691968,244.310399341,31.2567791079,0.0791442920154
10,-179.0,-123.0,180,-3.56926828004,128.453175203,243.351419631,31.1937531531,0.0805189973826
10,-179.0,-122.0,180,-3.5651988594,127.580660641,242.370177444,31.1289041329,0.0818937027498
10,-179.0,-121.0,180,-3.56101770828,126.709175456,241.36653605,31.0622194548,0.0832683695342
10,-179.0,-120.0,180,-3.55672227195,125.838747442,240.340373162,30.993690741,0.0846430749015
10,-179.0,-119.0,180,-3.55230990785,124.969405031,239.29157757,30.923313693,0.0860177802687
10,-179.0,-118.0,180,-3.54777788267,124.101177318,238.220050851,30.8510878913,0.0873924856359
10,-179.0,-117.0,180,-3.54312336933,123.234094079,237.125703462,30.7770168535,0.088963616067
10,-179.0,-116.0,180,-3.53834344386,122.368185797,236.008453603,30.7011075571,0.0903383214342
10,-179.0,-115.0,180,-3.5334350821,121.503483689,234.868225165,30.623370275,0.0917130268014
10,-179.0,-114.0,180,-3.52839515636,120.640019724,233.704949173,30.5438182383,0.0930877321687
10,-179.0,-113.0,180,-3.52322043191,119.777826655,232.518554075,30.4624670646,0.0944624375359
10,-179.0,-112.0,180,-3.5179075633,118.916938045,231.308971918,30.3793344208,0.0958371429031
10,-179.0,-111.0,180,-3.51245309064,118.057388291,230.076128381,30.2944393493,0.0972118482703
10,-179.0,-110.0,180,-3.50685343569,117.199212655,228.819946796,30.2078018177,0.0985865536376
10,-179.0,-109.0,180,-3.50110489778,116.342447294,227.540339793,30.1194419042,0.0999612590048
10,-179.0,-108.0,180,-3.49520364965,115.487129288,226.237210645,30.0293792517,0.101335964372
10,-179.0,-107.0,180,-3.4891457331,114.633296676,224.910451014,29.9376324088,0.102710631156
10,-179.0,-106.0,180,-3.48292705448,113.780988485,223.559934645,29.8442179633,0.104085336524
10,-179.0,-105.0,180,-3.47654338006,112.930244762,222.18552028,29.7491499383,0.105460041891
10,-179.0,-104.0,180,-3.46999033121,112.081106615,220.787043528,29.6524388046,0.106834747258
10,-179.0,-103.0,180,-3.46326337941,111.233616244,219.364322898,29.5540912777,0.108405877689
10,-179.0,-102.0,180,-3.45635784111,110.387816981,217.917152344,29.4541091153,0.109780583056
10,-179.0,-101.0,180,-3.44926887244,109.543753327,216.445301672,29.3524886131,0.111155288424
10,-179.0,-100.0,180,-3.44199146368,108.701470992,214.948516903,29.2492200571,0.112529993791
10,-179.0,-99.0,180,-3.43452043363,107.86101694,213.42652063,29.1442871364,0.113904699158
10,-179.0,-98.0,180,-3.42685042372,107.022439424,211.879008993,29.0376663204,0.115279404525
10,-179.0,-97.0,180,-3.41897589203,106.185788039,210.305652539,28.929326171,0.116654109893
10,-179.0,-96.0,180,-3.41089110705,105.351113762,208.706101897,28.8192276319,0.11802881526
10,-179.0,-95.0,180,-3.40259014128,104.518469,207.079985367,28.7073232029,0.119403520627
10,-179.0,-94.0,180,-3.39406686467,103.68790764,205.426909527,28.5935567293,0.120778225994
10,-179.0,-93.0,180,-3.38531493784,102.859485099,203.746465296,28.4778634873,0.122152892779
10,-179.0,-92.0,180,-3.37632780515,102.033258377,202.03822865,28.3601700467,0.123527598146
10,-179.0,-91.0,180,-3.36709868754,101.209286109,200.301763832,28.2403944196,0.124902303513
10,-179.0,-90.0,180,-3.35762057527,100.387628621,198.536629492,28.1184462398,0.12627700888
10,-179.0,-89.0,180,-3.34788622041,99.5683479897,196.742378514,27.9942268552,0.127848139311
10,-179.0,-88.0,180,-3.33788812918,98.7515080974,194.918566182,27.8676298614,0.129222844679
10,-179.0,-87.0,180,-3.32761855418,97.9371746973,193.064753283,27.7385415662,0.130597550046
10,-179.0,-86.0,180,-3.31706948641,97.1254154744,191.180510275,27.6068413903,0.131972255413
10,-179.0,-85.0,180,-3.30623264716,96.316300111,189.26542431,27.4724026411,0.13334696078
10,-179.0,-84.0,180,-3.2950994798,95.5099003536,187.319104963,27.3350931381,0.134721666148
10,-179.0,-83.0,180,-3.28366114143,94.7062900821,185.341187113,27.1947760592,0.136096371515
10,-179.0,-82.0,180,-3.27190849442,93.9055453806,183.33133911,27.051310668,0.137471076882
10,-179.0,-81.0,180,-3.25983209793,93.1077446105,181.289265847,26.9045531734,0.138845782249
10,-179.0,-80.0,180,-3.24742219935,92.3129684863,179.214716639,26.7543578526,0.140220487616
10,-179.0,-79.0,180,-3.23466872566,91.521300152,177.107488621,26.6005776341,0.141595154401
10,-179.0,-78.0,180,-3.2215612749,90.7328252612,174.967433715,26.4430655366,0.142969859768
10,-179.0,-77.0,180,-3.20808910763,89.9476320582,172.794461755,26.2816750214,0.144344565135
10,-179.0,-76.0,180,-3.19424113845,89.1658114618,170.588545532,26.1162615185,0.145719270503
10,-179.0,-75.0,180,-3.18000592769,88.3874571504,168.349725938,25.9466831328,0.147290400934
10,-179.0,-74.0,180,-3.16537167326,87.6126656502,166.078115704,25.7728014407,0.148665106301
10,-179.0,-73.0,180,-3.15032620274,86.8415364242,163.773901556,25.5944827244,0.150039811668
10,-179.0,-72.0,180,-3.13485696577,86.0741719639,161.437350948,25.4115984098,0.151414517035
10,-179.0,-71.0,180,-3.11895102678,85.3106778824,159.068811077,25.2240262017,0.152789222403
10,-179.0,-70.0,180,-3.10259505826,84.5511630095,156.668707609,25.0316502905,0.15416392777
10,-179.0,-69.0,180,-3.08577533439,83.7957394876,154.237560158,24.8343629525,0.155538633137
10,-179.0,-68.0,180,-3.06847772553,83.0445228703,151.775966006,24.6320641462,0.156913338504
10,-179.0,-67.0,180,-3.05068769322,82.2976322214,149.284616745,24.4246626269,0.158288043871
10,-179.0,-66.0,180,-3.03239028618,81.5551902148,146.764282051,24.2120759742,0.159662749239
10,-179.0,-65.0,180,-3.01357013722,80.8173232359,144.215829673,23.9942316807,0.161037416023
10,-179.0,-64.0,180,-2.99421146129,80.0841614833,141.640204519,23.7710663071,0.16241212139
10,-179.0,-63.0,180,-2.97429805476,79.3558390707,139.038442042,23.5425268465,0.163786826758
10,-179.0,-62.0,180,-2.95381329615,78.6324941288,136.411663822,23.3085701481,0.165161532125
10,-179.0,-61.0,180,-2.93274014848,77.9142689069,133.761068223,23.0691626625,0.166732662556
10,-179.0,-60.0,180,-2.91106116333,77.2013098735,131.0879406,22.8242813075,0.168107367923
10,-179.0,-59.0,180,-2.88875848702,76.4937678159,128.393643832,22.5739127131,0.16948207329
10,-179.0,-58.0,180,-2.86581386888,75.7917979378,125.679615311,22.3180530056,0.170856778658
10,-179.0,-57.0,180,-2.84220867207,75.0955599543,122.94737086,22.0567080432,0.172231484025
10,-179.0,-56.0,180,-2.81792388701,74.4052181843,120.198493886,21.7898922927,0.173606189392
10,-179.0,-55.0,180,-2.79294014783,73.7209416391,117.43464128,21.5176292276,0.174980894759
10,-179.0,-54.0,180,-2.76723775205,73.0429041063,114.657534144,21.2399506959,0.176355600126
10,-179.0,-53.0,180,-2.74079668377,72.3712842287,111.868959418,20.9568962159,0.177730305494
10,-179.0,-52.0,180,-2.71359664075,71.7062655765,109.070767026,20.6685129977,0.179105010861
10,-179.0,-51.0,180,-2.68561706553,71.0480367132,106.26486106,20.3748542917,0.180479677645
10,-179.0,-50.0,180,-2.65683718121,70.3967912523,103.453213486,20.0759811119,0.181854383013
